;ID;Mu_max_KO;Mu_max_WT;Relative_Mu
YMR113W_c;YMR113W_c;0,11624649420264177;0,11624649420264177;1,0
YDR453C_c;YDR453C_c;0,11624649420264177;0,11624649420264177;1,0
YBL064C_m;YBL064C_m;0,11624649420264177;0,11624649420264177;1,0
YCR083W_m;YCR083W_m;0,11624649420264177;0,11624649420264177;1,0
YLR109W_c;YLR109W_c;0,11624649420264177;0,11624649420264177;1,0
YGR096W_mIM;YGR096W_mIM;0,11624649420264177;0,11624649420264177;1,0
YEL046C_c;YEL046C_c;0,11624649420264177;0,11624649420264177;1,0
YKL218C_c;YKL218C_c;0,1157924063346627;0,11624649420264177;0,99609375
YER086W_m;YER086W_m;0,11624649420264177;0,11624649420264177;1,0
YIL078W_c;YIL078W_c;1,0014326045051556e-09;0,11624649420264177;8,614733815193176e-09
YKL194C_m;YKL194C_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YBR117C_c;YBR117C_c;0,11624649420264177;0,11624649420264177;1,0
YPR074C_c;YPR074C_c;0,11624649420264177;0,11624649420264177;1,0
YOR143C_c;YOR143C_c;0,11624649420264177;0,11624649420264177;1,0
YDR050C_c;YDR050C_c;0,11420309879673596;0,11624649420264177;0,982421875
YDR353W_c;YDR353W_c;1,3576174565497497e-07;0,11624649420264177;1,1678781935420268e-06
YHR106W_m;YHR106W_m;0,11624649420264177;0,11624649420264177;1,0
YDR074W_c;YDR074W_c;3,73168973908509e-09;0,11624649420264177;3,2101524993777275e-08
YBR126C_c;YBR126C_c;3,73168973908509e-09;0,11624649420264177;3,2101524993777275e-08
YML100W_c;YML100W_c;0,11624649420264177;0,11624649420264177;1,0
YMR261C_c;YMR261C_c;0,11624649420264177;0,11624649420264177;1,0
YDR001C_c;YDR001C_c;0,11624649420264177;0,11624649420264177;1,0
YBR001C_c;YBR001C_c;0,11624649420264177;0,11624649420264177;1,0
YJR078W_c;YJR078W_c;0,11624649420264177;0,11624649420264177;1,0
YGL026C_c;YGL026C_c;8,200919750738799e-08;0,11624649420264177;7,054767377709381e-07
YOL097C_c;YOL097C_c;3,938066023204842e-09;0,11624649420264177;3,3876858396606575e-08
YDR268W_m;YDR268W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YDR403W_c;YDR403W_c;0,11624649420264177;0,11624649420264177;1,0
YGR185C_c;YGR185C_c;1,644244071272888e-09;0,11624649420264177;1,4144461581840303e-08
YPL097W_m;YPL097W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YDL103C_c;YDL103C_c;0,11624649420264177;0,11624649420264177;1,0
YBR019C_c;YBR019C_c;0,11624649420264177;0,11624649420264177;1,0
YKL024C_c;YKL024C_c;0,0;0,11624649420264177;0,0
YKR069W_c;YKR069W_c;0,11624649420264177;0,11624649420264177;1,0
YOR278W_c;YOR278W_c;4,462167159706432e-06;0,11624649420264177;3,838539123535156e-05
YHR128W_c;YHR128W_c;0,11624649420264177;0,11624649420264177;1,0
YGR094W_c;YGR094W_c;1,0631763376529899e-09;0,11624649420264177;9,14587872043395e-09
YGR094W_m;YGR094W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YJR133W_c;YJR133W_c;0,11624649420264177;0,11624649420264177;1,0
YGR194C_c;YGR194C_c;0,11624649420264177;0,11624649420264177;1,0
YLR070C_c;YLR070C_c;0,11624649420264177;0,11624649420264177;1,0
YGL063W_mIM;YGL063W_mIM;0,11624649420264177;0,11624649420264177;1,0
YBR085W_mIM;YBR085W_mIM;0,11624649420264177;0,11624649420264177;1,0
YHR008C_m;YHR008C_m;0,03418660354929298;0,11624649420264177;0,294087179005146
